ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/env_20140904_0428/resource/a2ff7784-8a49-4426-8a9d-53674982f03c,http://www.biodic.go.jp/trialSystem/Data/index.kmz,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧,自然環境情報 GISデータダウンロード,,KMZ,2014-09-19T11:32:52.134937,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1022/resource/a027c525-c815-4d41-a09f-8dcccbf28ea3,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_06_403/KMZ/before_veg_12_403.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武郡九十九里町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:44.955607,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1022/resource/54eadade-1691-4cde-a118-05ce951ab9d0,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_06_403/KMZ/after_veg_12_403.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武郡九十九里町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:44.955621,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1022/resource/4a2114f6-b82d-431d-a06c-5b3fd2f3e07b,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_06_403/KMZ/kaihen_12_403.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武郡九十九里町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:44.955633,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1023/resource/bbea63d5-d343-4993-a4d8-895757f405a5,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_07_239/KMZ/before_veg_12_239.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武郡大網白里町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:46.889686,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1023/resource/7c392f80-a6fb-4003-b501-dcec125ba26d,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_07_239/KMZ/after_veg_12_239.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武郡大網白里町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:46.889700,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1023/resource/48a85041-afa7-4265-90f9-497bcb41e2e0,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_07_239/KMZ/kaihen_12_239.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_山武郡大網白里町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:46.889712,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1024/resource/f66bef71-af85-49ea-a91a-5aa590263e90,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_08_424/KMZ/before_veg_12_424.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_長生郡白子町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:47.913838,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1024/resource/5ea24c4b-4014-45bc-9dff-8737ec404e8e,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_08_424/KMZ/after_veg_12_424.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_長生郡白子町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:47.913861,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1024/resource/b5fddb6d-159d-4c9f-9b5f-95426af1d37a,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_08_424/KMZ/kaihen_12_424.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_長生郡白子町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:47.913873,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1025/resource/49478038-63f0-44c8-a12a-82bb60108cde,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_09_423/KMZ/before_veg_12_423.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_長生郡長生村,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:48.907358,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1025/resource/f836271a-70f4-4a65-96ba-0f67d618b2e4,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_09_423/KMZ/after_veg_12_423.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_長生郡長生村,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:48.907371,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1025/resource/e35a05a5-5c74-46a5-bc6e-2d4be47f80cc,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_09_423/KMZ/kaihen_12_423.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_長生郡長生村,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:48.907383,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1026/resource/73c18af3-5687-4a61-83c7-3d5285d1d199,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_10_421/KMZ/before_veg_12_421.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_長生郡一宮町,震災前植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:49.936877,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1026/resource/ba0a2266-285b-404b-8d7c-a72b1d052e3c,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_10_421/KMZ/after_veg_12_421.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_長生郡一宮町,震災後植生図_kml/kmzデータ,,KMZ,2014-09-19T11:36:49.936893,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_1026/resource/b3b99160-1e0b-4dd2-b26a-3e45f00d2126,http://www.shiokaze.biodic.go.jp/data/24tohoku/12_Chiba/12_10_421/KMZ/kaihen_12_421.kmz,CC-BY,平成24年度東北地方太平洋沿岸地域自然環境調査_千葉県_長生郡一宮町,植生改編図_kml/kmzデータ,,KMZ,2014-09-19T11:36:49.936907,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20150515_0005/resource/9b076334-6678-4920-80b9-2ffdf85b09c0,http://www.shiokaze.biodic.go.jp/data/26sokuhou/h26-2specific_plant_chiten_kmz.zip,CC-BY,平成26年度東北地方太平洋沿岸地域植生・海域等調査_（２）特定植物群落調査,調査地点位置_kml,,KMZ,2015-05-27T21:38:20.718611,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20150515_0006/resource/bbf27e78-1bac-4cc3-8a1c-2341d64c0a61,http://www.shiokaze.biodic.go.jp/data/26sokuhou/h26-4seashore_coastline.kmz,CC-BY,平成26年度東北地方太平洋沿岸地域植生・海域等調査_（３）海岸調査,海岸線位置情報_kml,,KMZ,2015-05-27T21:38:22.012819,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20150515_0007/resource/cc4e73bf-ede9-44bb-a831-f6d3a2387e12,http://www.shiokaze.biodic.go.jp/data/26sokuhou/h26-4focal_chiten.kmz,CC-BY,平成26年度東北地方太平洋沿岸地域植生・海域等調査_（４）重点地区調査,調査地点位置_kml,,KMZ,2015-05-27T21:38:23.424810,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20150515_0007/resource/b3e894d5-bcd9-4613-82e6-b15feade1ede,http://www.shiokaze.biodic.go.jp/data/26sokuhou/h26-4focal_kubun.kmz,CC-BY,平成26年度東北地方太平洋沿岸地域植生・海域等調査_（４）重点地区調査,環境区分位置_kml,,KMZ,2015-05-27T21:38:23.424816,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20150515_0007/resource/7ef9bf26-588b-433a-a6ad-fc220271292c,http://www.shiokaze.biodic.go.jp/data/26sokuhou/h26-4focal_belt_transect.kmz,CC-BY,平成26年度東北地方太平洋沿岸地域植生・海域等調査_（４）重点地区調査,ベルトトランセクト_kml,,KMZ,2015-05-27T21:38:23.424822,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20150515_0008/resource/37f6d6f8-84c2-47a9-80fd-258c620b25c1,http://www.shiokaze.biodic.go.jp/data/26sokuhou/h26-5h26-5moba_amamoba.kmz,CC-BY,平成26年度東北地方太平洋沿岸地域植生・海域等調査_（５）藻場・アマモ場分布調査,調査地点位置_kml,,KMZ,2015-05-27T21:38:24.780363,environment;geospatial;地理空間;環境,司法・安全・環境,環境省
